"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",23,"AUS","Australia","396445",2018,"Calendar year data.Only NBN services.Source: Estimated using ACCC NBN Wholesale Market Indicators Report, December 2018.","Department of Infrastructure, Transport, Regional Development and Communications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",24,"AUT","Austria","871000",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",24,"AUT","Austria","1.559e+006",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",24,"AUT","Austria","63000",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",24,"AUT","Austria","28200",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",24,"AUT","Austria","6.51602e+006",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",24,"AUT","Austria","2.67516e+006",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",24,"AUT","Austria","755200",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",24,"AUT","Austria","708200",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",24,"AUT","Austria","287700",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",25,"AZE","Azerbaijan","19115",2018,"","Ministry of Transport, Communications and High Technologies","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",25,"AZE","Azerbaijan","1.56558e+006",2018,"","Ministry of Transport, Communications and High Technologies","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",25,"AZE","Azerbaijan","2745",2018,"ref: The State Statistical Committee","Ministry of Transport, Communications and High Technologies","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",25,"AZE","Azerbaijan","192556",2018,"","Ministry of Transport, Communications and High Technologies","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11630,"i271s","Satellite broadband","i992b","count",25,"AZE","Azerbaijan","62",2018,"","Ministry of Transport, Communications and High Technologies","Refers to the number of satellite Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",25,"AZE","Azerbaijan","110854",2018,"","Ministry of Transport, Communications and High Technologies","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",25,"AZE","Azerbaijan","5.21174e+006",2018,"","Ministry of Transport, Communications and High Technologies","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",25,"AZE","Azerbaijan","717441",2018,"","Ministry of Transport, Communications and High Technologies","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",25,"AZE","Azerbaijan","604155",2018,"","Ministry of Transport, Communications and High Technologies","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",25,"AZE","Azerbaijan","125228",2018,"","Ministry of Transport, Communications and High Technologies","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",25,"AZE","Azerbaijan","52179",2018,"","Ministry of Transport, Communications and High Technologies","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",25,"AZE","Azerbaijan","31307",2018,"","Ministry of Transport, Communications and High Technologies","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",37,"BLR","Belarus","66376",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",37,"BLR","Belarus","1.2286e+006",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",37,"BLR","Belarus","427089",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",37,"BLR","Belarus","1.47946e+006",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11630,"i271s","Satellite broadband","i992b","count",37,"BLR","Belarus","0",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to the number of satellite Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",37,"BLR","Belarus","0",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",37,"BLR","Belarus","749742",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",37,"BLR","Belarus","1.00763e+006",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",37,"BLR","Belarus","94884",2018,"","The Ministry of Communications and Informatization of the Republic of Belarus","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",30,"BEL","Belgium","2.33984e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",30,"BEL","Belgium","2.12618e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",30,"BEL","Belgium","4467",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",30,"BEL","Belgium","32464",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",30,"BEL","Belgium","0",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",30,"BEL","Belgium","8.27578e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",30,"BEL","Belgium","312147",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",30,"BEL","Belgium","1.58409e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",30,"BEL","Belgium","2.46068e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",30,"BEL","Belgium","420792",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",30,"BEL","Belgium","6.86633e+006",2018,"","Belgian Institute for Postal Services and Telecommunications","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
233,"i4213cab","Cable modem","i992b","count",39,"BOL","Bolivia (Plurinational State of)","63676",2018,"","ATT - AUtoridad de Regulacion y Fiscalizacion de Telecomunicaciones y Transportes","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",39,"BOL","Bolivia (Plurinational State of)","120616",2018,"","ATT - AUtoridad de Regulacion y Fiscalizacion de Telecomunicaciones y Transportes","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",39,"BOL","Bolivia (Plurinational State of)","306248",2018,"","ATT - AUtoridad de Regulacion y Fiscalizacion de Telecomunicaciones y Transportes","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",39,"BOL","Bolivia (Plurinational State of)","9.00017e+006",2018,"","ATT - AUtoridad de Regulacion y Fiscalizacion de Telecomunicaciones y Transportes","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",39,"BOL","Bolivia (Plurinational State of)","67164",2018,"","ATT - AUtoridad de Regulacion y Fiscalizacion de Telecomunicaciones y Transportes","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
233,"i4213cab","Cable modem","i992b","count",275,"BIH","Bosnia and Herzegovina","244728",2018,"","Communications Regulatory Agency","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",275,"BIH","Bosnia and Herzegovina","404795",2018,"","Communications Regulatory Agency","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",275,"BIH","Bosnia and Herzegovina","934",2018,"","Communications Regulatory Agency","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",275,"BIH","Bosnia and Herzegovina","17511",2018,"","Communications Regulatory Agency","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",275,"BIH","Bosnia and Herzegovina","47367",2018,"","Communications Regulatory Agency","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",275,"BIH","Bosnia and Herzegovina","1.78999e+006",2018,"","Communications Regulatory Agency","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",275,"BIH","Bosnia and Herzegovina","50819",2018,"","Communications Regulatory Agency","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
235,"i4213dsl","DSL ","i992b","count",43,"BRN","Brunei Darussalam","6058",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",43,"BRN","Brunei Darussalam","43394",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",43,"BRN","Brunei Darussalam","485898",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",43,"BRN","Brunei Darussalam","71787",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",43,"BRN","Brunei Darussalam","26125",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",43,"BRN","Brunei Darussalam","5612",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",48,"KHM","Cambodia","333",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",48,"KHM","Cambodia","21394",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",48,"KHM","Cambodia","141615",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11630,"i271s","Satellite broadband","i992b","count",48,"KHM","Cambodia","0",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to the number of satellite Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",48,"KHM","Cambodia","2311",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",48,"KHM","Cambodia","1.34581e+007",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",48,"KHM","Cambodia","7.98431e+006",2018,"","Telecommunication Regulator of Cambodia (TRC)","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
233,"i4213cab","Cable modem","i992b","count",47,"CAN","Canada","7.51289e+006",2018,"","CRTC","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",47,"CAN","Canada","4.05136e+006",2018,"","CRTC","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",47,"CAN","Canada","19890",2018,"","CRTC","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",47,"CAN","Canada","2.07323e+006",2018,"","CRTC","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",47,"CAN","Canada","788239",2018,"Updated. Residential and business subscriptions. Includes satellite","CRTC","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",47,"CAN","Canada","2.58168e+007",2018,"","CRTC","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",47,"CAN","Canada","2.50604e+006",2018,"","CRTC","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",47,"CAN","Canada","4.23448e+006",2018,"","CRTC","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",47,"CAN","Canada","3.7975e+006",2018,"","CRTC","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",47,"CAN","Canada","4.38441e+006",2018,"","CRTC","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",49,"CHL","Chile","1.78284e+006",2018,"","Subsecretaría de Telecomunicaciones","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",49,"CHL","Chile","586272",2018,"","Subsecretaría de Telecomunicaciones","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",49,"CHL","Chile","167789",2018,"","Subsecretaría de Telecomunicaciones","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",49,"CHL","Chile","702759",2018,"","Subsecretaría de Telecomunicaciones","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",49,"CHL","Chile","11225",2018,"","Subsecretaría de Telecomunicaciones","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",49,"CHL","Chile","590259",2018,"","Subsecretaría de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",49,"CHL","Chile","955403",2018,"","Subsecretaría de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",49,"CHL","Chile","1.07589e+006",2018,"","Subsecretaría de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",49,"CHL","Chile","1.64141e+007",2018,"","Subsecretaría de Telecomunicaciones","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",49,"CHL","Chile","737559",2018,"","Subsecretaría de Telecomunicaciones","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",49,"CHL","Chile","1.41455e+007",2018,"","Subsecretaría de Telecomunicaciones","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
233,"i4213cab","Cable modem","i992b","count",50,"CHN","China","0",2018,"","MIIT","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",50,"CHN","China","6.15e+006",2018,"","MIIT","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",50,"CHN","China","3.2905e+007",2018,"","MIIT","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",50,"CHN","China","3.68327e+008",2018,"","MIIT","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",50,"CHN","China","4.715e+006",2018,"8 Mbit/s to less than 20 Mbit/s subscription","MIIT","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",50,"CHN","China","1.10016e+008",2018,"20 Mbit/s to less than 100 Mbit/s subscription","MIIT","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",50,"CHN","China","2.86404e+008",2018,"","MIIT","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",50,"CHN","China","1.32801e+009",2018,"","MIIT","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",50,"CHN","China","6.216e+006",2018,"","MIIT","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",50,"CHN","China","1.16546e+009",2018,"","MIIT","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
