"observation","time_period","ref_area","indicator","breakdown","unit_measure","value","flag","note"
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/AT/2017","2017","AT","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.0201216,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/BE/2017","2017","BE","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.00152248,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/BG/2017","2017","BG","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.0956118,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/CY/2018","2018","CY","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/CZ/2017","2017","CZ","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.05245,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/CZ/2018","2018","CZ","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.064678,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/DE/2017","2017","DE","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.01775,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/DK/2017","2017","DK","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.145167,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/EE/2017","2017","EE","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.121185,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/FI/2017","2017","FI","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.0790301,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/FR/2017","2017","FR","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.0519264,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/IE/2017","2017","IE","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.013684,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/LT/2017","2017","LT","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.12525,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/LU/2017","2017","LU","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.128644,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/LV/2017","2017","LV","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.212908,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/LV/2018","2018","LV","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.214225,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/MT/2017","2017","MT","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.040075,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/PL/2017","2017","PL","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.036953,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/PL/2018","2018","PL","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.0531992,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/PT/2017","2017","PT","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.123995,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/RO/2017","2017","RO","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.149263,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/RO/2018","2018","RO","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.152413,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/SE/2017","2017","SE","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.152021,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fttpc/pc_desi_c_fbbc/SI/2017","2017","SI","desi_c_fbbc","desi_fttpc","pc_desi_c_fbbc",0.125978,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.129303,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.181438,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.205911,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.20939,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.267111,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.293953,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.442723,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.500084,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.561561,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/AT/2017","2017","AT",,,,0.656374,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.190312,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.249374,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.264823,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.27445,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.299337,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.345632,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.364287,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.458116,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.470938,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BE/2017","2017","BE",,,,0.525754,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,-0.0474649,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.0603165,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.080012,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.0887181,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.135719,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.229814,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.334265,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.369287,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.450556,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/BG/2017","2017","BG",,,,0.613506,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.148081,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.164886,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.165573,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.208333,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.222622,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.240515,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.281483,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.369149,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.370184,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2017","2017","CY",,,,0.411754,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.165573,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.167091,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.176462,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.208333,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.226272,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.257664,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.345287,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.345372,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.407233,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CY/2018","2018","CY",,,,0.416559,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.137909,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.17162,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.171706,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.183591,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.324292,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.327339,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.414639,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.418614,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.486042,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/CZ/2017","2017","CZ",,,,0.547029,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.175071,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.19755,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.222929,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.242417,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.263312,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.364539,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.405899,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.415387,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.445304,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DE/2017","2017","DE",,,,0.654418,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.226733,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.258654,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.315255,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.387071,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.46487,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.468701,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.492104,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.600835,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.604236,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/DK/2017","2017","DK",,,,0.663034,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.17861,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.214115,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.269832,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.286481,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.327286,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.336186,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.368028,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.581722,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.636388,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/ES/2018","2018","ES",,,,0.735598,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.127876,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.214972,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.29557,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.341118,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.398657,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.405197,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.586154,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.639847,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.660558,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FI/2017","2017","FI",,,,0.707052,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.127115,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.173651,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.176497,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.194987,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.229155,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.316121,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.355323,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.453868,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.551982,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/FR/2017","2017","FR",,,,0.723797,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.174325,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.183175,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.229715,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.254952,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.255802,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.265069,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.524775,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.567694,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.620863,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/IE/2017","2017","IE",,,,0.632513,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.125952,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.131471,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.205002,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.229599,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.312858,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.375056,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.416405,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.459417,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.577243,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LT/2017","2017","LT",,,,0.701333,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.056061,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.127677,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.140105,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.173583,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.189242,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.371699,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.435965,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.583882,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.678825,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/LV/2017","2017","LV",,,,0.859112,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.219313,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.34322,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.345911,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.395743,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.406352,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.424776,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.42727,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.483456,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.649419,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/NL/2018","2018","NL",,,,0.727305,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.0696151,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.0854865,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.126811,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.130731,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.183265,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.231076,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.276054,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.343238,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.367769,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/PL/2017","2017","PL",,,,0.739095,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,-0.0715951,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.0741236,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.0743167,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.116889,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.143378,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.191884,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.209202,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.348652,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.603472,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/RO/2017","2017","RO",,,,0.871901,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.144603,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.192637,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.21102,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.259818,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.311942,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.38195,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.426224,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.463983,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.502419,,
"http://semantic.digital-agenda-data.eu/data/DESI/0/0/0/SI/2017","2017","SI",,,,0.566565,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_bigdat/ent_all_xfin/pc_ent/EE/2017","2017","EE","desi_idt_bigdat","ent_all_xfin","pc_ent",0.127447,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbtc/hh_total/pc_hh_all/SK/2017","2017","SK","desi_fbbtc","hh_total","pc_hh_all",0.719426,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egovuser/ind_total/pc_ind_ilt12/PT/2017","2017","PT","desi_dps_egovuser","ind_total","pc_ind_ilt12",0.625408,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egovuser/ind_total/pc_ind_ilt12/RO/2017","2017","RO","desi_dps_egovuser","ind_total","pc_ind_ilt12",0.137169,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egovuser/ind_total/pc_ind_ilt12/SE/2017","2017","SE","desi_dps_egovuser","ind_total","pc_ind_ilt12",0.819726,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_fictspec/total/pc_ict_spec/EL/2017","2017","EL","desi_hc_fictspec","total","pc_ict_spec",0.2,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictg/total/pc_grad/SK/2017","2017","SK","desi_hc_ictg","total","pc_grad",0.029,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictspec/total/pc_ind_emp/EE/2017","2017","EE","desi_hc_ictspec","total","pc_ind_emp",0.051,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictspec/total/pc_ind_emp/PT/2017","2017","PT","desi_hc_ictspec","total","pc_ind_emp",0.03,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/AT/2017","2017","AT","desi_fbbc","total_pophh","pc_hh_all",0.68664,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/DE/2017","2017","DE","desi_fbbc","total_pophh","pc_hh_all",0.8175,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_bbpi/desi_bbpi/pc_desi_c_bbpi/SK/2017","2017","SK","desi_c_bbpi","desi_bbpi","pc_desi_c_bbpi",0.460448,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_bbpi/pc_desi_conn/DE/2017","2017","DE","desi_conn","desi_c_bbpi","pc_desi_conn",0.0654418,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/AT/2017","2017","AT","desi_conn","desi_c_fbbc","pc_desi_conn",0.0514779,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/BG/2017","2017","BG","desi_conn","desi_c_fbbc","pc_desi_conn",0.112639,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/BG/2017","2017","BG","desi_conn","desi_c_mbb","pc_desi_conn",0.0320048,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/LT/2017","2017","LT","desi_conn","desi_c_mbb","pc_desi_conn",0.0525883,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/BE/2017","2017","BE","desi","desi_conn","pc_desi",0.0619665,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/LU/2017","2017","LU","desi","desi_conn","pc_desi",0.0986405,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_dps/pc_desi/RO/2017","2017","RO","desi","desi_dps","pc_desi",0.0185309,,
