indicatorId,geoUnit,year,value,qualifier,magnitude
FOSGP.5T8.F500600700,TUN,2022,37.87931060791016,,
FOSGP.5T8.F500600700,TUN,2023,37.9281005859375,,
FOSGP.5T8.F500600700,TUR,2000,30.65550994873047,,
FOSGP.5T8.F500600700,TUR,2004,29.29096031188965,,
FOSGP.5T8.F500600700,TUR,2005,28.45119094848633,,
FOSGP.5T8.F500600700,TUR,2006,22.42008972167969,,
FOSGP.5T8.F500600700,TUR,2007,21.93650054931641,,
FOSGP.5T8.F500600700,TUR,2008,22.30426025390625,,
FOSGP.5T8.F500600700,TUR,2009,21.27565002441406,,
FOSGP.5T8.F500600700,TUR,2010,20.62690925598145,,
FOSGP.5T8.F500600700,TUR,2011,22.60329055786133,,
FOSGP.5T8.F500600700,TUR,2012,21.23848915100098,,
FOSGP.5T8.F500600700,TUR,2014,20.21064949035645,,
FOSGP.5T8.F500600700,TUR,2018,19.44189071655273,,
FOSGP.5T8.F500600700,TUR,2019,18.36441040039063,,
FOSGP.5T8.F500600700,TUR,2020,15.21298027038574,,
FOSGP.5T8.F500600700,TUR,2021,15.80482006072998,,
FOSGP.5T8.F500600700,TUR,2022,18.49530029296875,,
FOSGP.5T8.F500600700,TUR,2023,17.43549919128418,,
FOSGP.5T8.F500600700,TZA,2019,9.502372097791945,,
FOSGP.5T8.F500600700,TZA,2021,9.265543695111166,,
FOSGP.5T8.F500600700,TZA,2022,12.60384701743881,,
FOSGP.5T8.F500600700,TZA,2023,13.64890474332534,,
FOSGP.5T8.F500600700,TZA,2024,13.69072894550601,,
FOSGP.5T8.F500600700,UGA,2000,14.41460037231445,,
FOSGP.5T8.F500600700,UGA,2004,11.07540988922119,,
FOSGP.5T8.F500600700,UKR,2001,30.62811088562012,,
FOSGP.5T8.F500600700,UKR,2002,28.70751953125,,
FOSGP.5T8.F500600700,UKR,2003,26.51762962341309,,
FOSGP.5T8.F500600700,UKR,2005,25.05303955078125,,
FOSGP.5T8.F500600700,UKR,2006,24.84074020385742,,
FOSGP.5T8.F500600700,UKR,2007,24.76848983764648,,
FOSGP.5T8.F500600700,UKR,2008,24.77426910400391,,
FOSGP.5T8.F500600700,UKR,2009,25.86379051208496,,
FOSGP.5T8.F500600700,UKR,2010,26.44123299254362,,
FOSGP.5T8.F500600700,UKR,2011,26.49758237822349,,
FOSGP.5T8.F500600700,UKR,2012,25.65992151148762,,
FOSGP.5T8.F500600700,UKR,2015,26.73137423923935,,
FOSGP.5T8.F500600700,UKR,2016,26.65356654988602,,
FOSGP.5T8.F500600700,UKR,2017,24.21928357204367,,
FOSGP.5T8.F500600700,UKR,2018,25.28448780799096,,
FOSGP.5T8.F500600700,UKR,2019,25.05327315870283,,
FOSGP.5T8.F500600700,UKR,2020,24.25451369399257,,
FOSGP.5T8.F500600700,UKR,2021,25.66382096524502,,
FOSGP.5T8.F500600700,UKR,2023,24.06649476052011,,
FOSGP.5T8.F500600700,UKR,2024,23.88987311467561,,
FOSGP.5T8.F500600700,URY,2007,11.73894023895264,,
FOSGP.5T8.F500600700,URY,2008,12.01690006256104,,
FOSGP.5T8.F500600700,URY,2009,13.63741016387939,,
FOSGP.5T8.F500600700,URY,2010,15.60058270427758,,
FOSGP.5T8.F500600700,URY,2017,17.45411172221854,,
FOSGP.5T8.F500600700,URY,2018,18.97708216880939,,
FOSGP.5T8.F500600700,URY,2019,17.22276062577876,,
FOSGP.5T8.F500600700,URY,2020,15.23722627737226,,
FOSGP.5T8.F500600700,URY,2021,18.57000285143998,,
FOSGP.5T8.F500600700,URY,2022,14.54001992693457,,
FOSGP.5T8.F500600700,URY,2023,11.65794264906691,,
FOSGP.5T8.F500600700,USA,2013,15.35387992858887,,
FOSGP.5T8.F500600700,USA,2014,15.76346969604492,,
FOSGP.5T8.F500600700,USA,2015,17.36795043945313,,
FOSGP.5T8.F500600700,USA,2016,17.92020988464355,,
FOSGP.5T8.F500600700,USA,2019,19.23321914672852,,
FOSGP.5T8.F500600700,USA,2020,19.55306053161621,,
FOSGP.5T8.F500600700,USA,2021,20.07167053222656,,
FOSGP.5T8.F500600700,USA,2023,21.76795959472656,,
FOSGP.5T8.F500600700,UZB,2016,32.10533142089844,,
FOSGP.5T8.F500600700,UZB,2017,31.51055908203125,,
FOSGP.5T8.F500600700,UZB,2018,35.15913810624917,,
FOSGP.5T8.F500600700,UZB,2019,34.47680262766696,,
FOSGP.5T8.F500600700,UZB,2020,36.93200989764931,,
FOSGP.5T8.F500600700,UZB,2021,32.79058767884593,,
FOSGP.5T8.F500600700,UZB,2023,36.75667675305881,,
FOSGP.5T8.F500600700,UZB,2024,21.18071506645334,,
FOSGP.5T8.F500600700,UZB,2025,26.62902498968073,,
FOSGP.5T8.F500600700,VEN,2000,26.44799041748047,,
FOSGP.5T8.F500600700,VGB,2002,0,,NIL
FOSGP.5T8.F500600700,VGB,2009,26.89654922485352,,
FOSGP.5T8.F500600700,VGB,2021,37.26067746686304,,
FOSGP.5T8.F500600700,VGB,2022,35.1937984496124,,
FOSGP.5T8.F500600700,VGB,2023,35.60885608856088,,
FOSGP.5T8.F500600700,VNM,2005,21.25387954711914,,
FOSGP.5T8.F500600700,VNM,2007,20.46433067321777,,
FOSGP.5T8.F500600700,VNM,2008,19.76412010192871,,
FOSGP.5T8.F500600700,VNM,2009,19.75733947753906,,
FOSGP.5T8.F500600700,VNM,2010,16.76247024536133,,
FOSGP.5T8.F500600700,VNM,2012,24.0492000579834,,
FOSGP.5T8.F500600700,VNM,2015,23.41543222315961,,
FOSGP.5T8.F500600700,VNM,2016,22.67547586042421,,
FOSGP.5T8.F500600700,WSM,2000,24.38423919677734,,
FOSGP.5T8.F500600700,WSM,2017,9.315589353612168,,
FOSGP.5T8.F500600700,WSM,2018,9.317803660565724,,
FOSGP.5T8.F500600700,WSM,2019,8.07899461400359,,
FOSGP.5T8.F500600700,WSM,2020,7.295373665480427,,
FOSGP.5T8.F500600700,WSM,2021,6.382978723404255,,
FOSGP.5T8.F500600700,WSM,2023,13.91136801541426,,
FOSGP.5T8.F500600700,ZAF,2014,19.55149859123916,,
FOSGP.5T8.F500600700,ZAF,2015,19.58884247096487,,
FOSGP.5T8.F500600700,ZAF,2016,18.48507078448437,,
FOSGP.5T8.F500600700,ZAF,2017,18.57233753503809,,
FOSGP.5T8.F500600700,ZAF,2018,18.28119199753576,,
FOSGP.5T8.F500600700,ZAF,2019,18.32672312991815,,
FOSGP.5T8.F500600700,ZAF,2020,17.41241957474619,,
FOSGP.5T8.F500600700,ZAF,2021,18.71062953901122,,
FOSGP.5T8.F500600700,ZAF,2022,17.70421727571287,,
FOSGP.5T8.F500600700,ZAF,2023,17.391805202566,,
FOSGP.5T8.F500600700,ZWE,2010,25.19502067565918,,
FOSGP.5T8.F500600700,ZWE,2011,24.15719985961914,,
FOSGP.5T8.F500600700,ZWE,2012,24.32908058166504,,
FOSGP.5T8.F500600700,ZWE,2015,30.22402646218614,,
FOSGP.5T8.F500600700,ZWE,2024,23.79207027954737,,
